🕘️更新时间,#genre#
CCTV-15,http://113.57.111.4:1111/tsfile/live/0015_1.m3u8$订阅源-1920x1080
CCTV-15,http://z.b.bkpcp.top/m.php?id=cctv15$订阅源-1920x1080
CCTV-15,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1586792991_-195972221/migu/kailu/20200324/cctv15hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073736&ContentId=265667535&timezone=UTC&mtv_session=5229243a54883745a550aaaa6f71126b&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=324a9a20d7e080d5c25a85803c60add8$订阅源-1920x1080
CCTV-15,http://58.17.116.69:9908/tsfile/live/0001_16.m3u8$订阅源-1920x1080
CCTV-15,http://hms504nc1972679606.live.aikan.miguvideo.com/wh7f454c46tw1387986390_1468621622/migu/kailu/20200324/cctv15hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020617&ContentId=265667535&timezone=UTC&mtv_session=e1254803553b7cace3a119612bf266d8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ba98a3a39d853487109bebe5ed31c43$订阅源-1920x1080
CCTV-15,http://183.94.1.118:8801/tsfile/live/0015_1.m3u8$订阅源-1920x1080
CCTV-15,http://itms4.sdlk.vip:6721/hls/207/index.m3u8$订阅源-1920x1080
CCTV-15,http://m.951688.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-1920x1080
CCTV-15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源-1920x1080
CCTV-15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0558&tk=2894ccdba8fc$订阅源-1280x720
CCTV-16,http://39.134.136.161:6610/000000001000/5000000008000023254/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000008000023254$订阅源-1920x1080
CCTV-16,http://58.17.116.69:9908/tsfile/live/0001_17.m3u8$订阅源-1920x1080
CCTV-16,http://58.17.116.69:9908/tsfile/live/0001_17.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
CCTV-16,http://m.951688.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$订阅源-1920x1080
CCTV-16,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8$订阅源-1920x1080
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7178&tk=2894ccdba8fc$订阅源-1280x720
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1364&tk=2894ccdba8fc$订阅源-1280x720
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2474&tk=2894ccdba8fc$订阅源-1280x720
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3796&tk=2894ccdba8fc$订阅源-1280x720
CCTV-16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0722&tk=2894ccdba8fc$订阅源-1280x720
CCTV-17,http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-17hd/2500.m3u8?innersid=2038717225283627700$订阅源-1920x1080
CCTV-17,http://113.57.111.4:1111/tsfile/live/1014_1.m3u8$订阅源-1920x1080
CCTV-17,http://z.b.bkpcp.top/m.php?id=cctv17$订阅源-1920x1080
CCTV-17,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1587065488_-544231819/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073737&ContentId=265667526&timezone=UTC&mtv_session=fce9a29d0fe15700731dd42b5514437c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38e21fbccbeb7ce8cdeaf7c394b87ce1$订阅源-1920x1080
CCTV-17,http://hms224nc1972679578.live.aikan.miguvideo.com/wh7f454c46tw1594433061_461954091/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208133753&ContentId=265667526&timezone=UTC&mtv_session=2ab00b83c917e8ba1b1bb082711b8b77&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4c04c5308e4761e3cc4b36134b05b864$订阅源-1920x1080
CCTV-17,http://58.17.116.69:9908/tsfile/live/0001_18.m3u8$订阅源-1920x1080
CCTV-17,http://m.951688.xyz:35455/itv/1000000005000265015.m3u8?cdn=ystenlive$订阅源-1920x1080
CCTV-17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8$订阅源-1920x1080
CCTV-17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6570&tk=2894ccdba8fc$订阅源-1280x720
CCTV-17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3308&tk=2894ccdba8fc$订阅源-1280x720
CETV1,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3$订阅源-IPv6-1920x1080
CETV1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8$订阅源-IPv6-1920x1080
CETV1,http://[2409:8087:74d9:21::6]:80/270000001128/9900000046/index.m3u8$订阅源-IPv6-1920x1080
CETV2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8$订阅源-IPv6-1920x1080
CETV2,http://[2409:8087:74d9:21::6]:80/270000001128/9900000071/index.m3u8$订阅源-IPv6-1920x1080
CETV4,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3$订阅源-IPv6-1920x1080
CETV4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8$订阅源-IPv6-1920x1080
CETV4,http://[2409:8087:74d9:21::6]:80/270000001128/9900000072/index.m3u8$订阅源-IPv6-1920x1080

💰央视付费频道,#genre#
风云足球,http://113.57.111.4:1111/tsfile/live/1033_1.m3u8$订阅源-1920x1080
风云足球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4877&tk=2894ccdba8fc$订阅源-1280x720
风云足球,http://112.234.21.109:9901/tsfile/live/1031_1.m3u8$订阅源-720x576
风云足球,http://183.11.239.36:808/hls/133/index.m3u8$订阅源
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4273&tk=2894ccdba8fc$订阅源-1280x720
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1096&tk=7877e7cc41c7$订阅源-1280x720

📡卫视频道,#genre#
广东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=2310031483208039305$订阅源-1920x1080
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8$订阅源-1920x1080
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$订阅源-1920x1080
广东卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1592898240_-1957872936/ws_w/gdws/gdws3000/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073742&ContentId=263541274&timezone=UTC&mtv_session=d190c97b4980b8b8fc8fe749d33c4b53&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d7d16b4dab836849b2d69de0c71c0881$订阅源-1920x1080
广东卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1593177896_517539519/migu/kailu/gdwshd265/54/20200407/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073743&ContentId=263541274&timezone=UTC&mtv_session=4d4e96518e2e6558846eec1f7e8cb4c1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=cbba4b3db62cb6fb348d495ad003a2c8$订阅源-1920x1080
广东卫视,http://183.94.1.118:8801/tsfile/live/0125_1.m3u8$订阅源-1920x1080
广东卫视,http://itms4.sdlk.vip:6721/hls/222/index.m3u8$订阅源-1920x1080
广东卫视,http://m.951688.xyz:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源-1920x1080
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7966&tk=2894ccdba8fc$订阅源-1280x720
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源-720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源-720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源-720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$订阅源-720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源-720x576
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$订阅源-720x576
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$订阅源
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8$订阅源-1920x1080
浙江卫视,http://58.17.116.69:9908/tsfile/live/0001_20.m3u8$订阅源-1920x1080
浙江卫视,http://58.17.116.69:9908/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
浙江卫视,http://183.94.1.118:8801/tsfile/live/0124_1.m3u8$订阅源-1920x1080
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$订阅源-1920x1080
浙江卫视,http://itms4.sdlk.vip:6721/hls/248/index.m3u8$订阅源-1920x1080
浙江卫视,http://m.951688.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源-1920x1080
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源-1920x1080
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$订阅源-1920x1080
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源-1920x1080
湖南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=11355377224826061225$订阅源-1920x1080
湖南卫视,http://113.57.111.4:1111/tsfile/live/1016_1.m3u8$订阅源-1920x1080
湖南卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1591995316_1587683132/wd-hunanhd-2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=265667721&timezone=UTC&mtv_session=7b07894c57472651304a93669cf87e9b&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=617e25748c5f12b7864cc6fb758deaa7$订阅源-1920x1080
湖南卫视,http://183.94.1.118:8801/tsfile/live/0128_1.m3u8$订阅源-1920x1080
湖南卫视,http://itms4.sdlk.vip:6721/hls/252/index.m3u8$订阅源-1920x1080
湖南卫视,http://m.951688.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源-1920x1080
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3372&tk=2894ccdba8fc$订阅源-1280x720
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2638&tk=2894ccdba8fc$订阅源-1280x720
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3872&tk=2894ccdba8fc$订阅源-1280x720
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9786&tk=2894ccdba8fc$订阅源-1280x720
北京卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/bjws-hd/1.m3u8?innersid=18360129623627541611$订阅源-1920x1080
北京卫视,http://113.57.111.4:1111/tsfile/live/1017_1.m3u8$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/5000000004000031556/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000004000031556$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/8848252191536870228/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=8848252191536870228$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/1000000001000021288/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000021288$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/5000000010000011502/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000011502$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/1000000005000265027/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000265027$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/6000000001000020451/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000001000020451$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/6356396163691637298/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6356396163691637298$订阅源-1920x1080
北京卫视,http://39.134.136.161:6610/000000001000/8656422569829547833/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8656422569829547833$订阅源-1920x1080
湖北卫视,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8$订阅源-1920x1080
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws$订阅源-1920x1080
湖北卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1591694976_-107212910/migu/kailu/hubeiwshd/57/20220712/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073741&ContentId=531261978&timezone=UTC&mtv_session=437fc6e8d29c853ca88935e2fd49acea&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8d50581461bffa6a3d876b8cc8a1ebce$订阅源-1920x1080
湖北卫视,http://183.94.1.118:8801/tsfile/live/0132_1.m3u8$订阅源-1920x1080
湖北卫视,http://m.951688.xyz:35455/itv/1000000005000265023.m3u8?cdn=ystenlive$订阅源-1920x1080
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3599&tk=2894ccdba8fc$订阅源-1280x720
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9784&tk=2894ccdba8fc$订阅源-1280x720
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2415&tk=2894ccdba8fc$订阅源-1280x720
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0219&tk=2894ccdba8fc$订阅源-1280x720
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3084&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=3559146512286674480$订阅源-1920x1080
黑龙江卫视,http://itms4.sdlk.vip:6721/hls/227/index.m3u8$订阅源-1920x1080
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5063&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6444&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7995&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2604&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6099&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5721&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6333&tk=2894ccdba8fc$订阅源-1280x720
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5395&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://113.57.111.4:1111/tsfile/live/1021_1.m3u8$订阅源-1920x1080
安徽卫视,http://183.94.1.118:8801/tsfile/live/0130_1.m3u8$订阅源-1920x1080
安徽卫视,http://m.951688.xyz:35455/itv/1000000005000265025.m3u8?cdn=ystenlive$订阅源-1920x1080
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9246&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9425&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4211&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7811&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1374&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3102&tk=2894ccdba8fc$订阅源-1280x720
安徽卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1408&tk=2894ccdba8fc$订阅源-1280x720
重庆卫视,http://113.57.111.4:1111/tsfile/live/1030_1.m3u8$订阅源-1920x1080
重庆卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1589064099_-704327727/envivo_x/2018/SD/chongqing/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073739&ContentId=531262033&timezone=UTC&mtv_session=90df447b59006f4434fec2d4695f28a7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8bbc2e41f5b3f80d0b069addb6f1df46$订阅源-1920x1080
重庆卫视,http://183.94.1.118:8801/tsfile/live/0142_1.m3u8$订阅源-1920x1080
重庆卫视,http://itms4.sdlk.vip:6721/hls/249/index.m3u8$订阅源-1920x1080
重庆卫视,http://m.951688.xyz:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$订阅源-1920x1080
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7089&tk=2894ccdba8fc$订阅源-1280x720
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4744&tk=2894ccdba8fc$订阅源-1280x720
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5013&tk=2894ccdba8fc$订阅源-1280x720
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1472&tk=2894ccdba8fc$订阅源-1280x720
重庆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1033&tk=2894ccdba8fc$订阅源-1280x720
东方卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318$订阅源-1920x1080
东方卫视,http://113.57.111.4:1111/tsfile/live/1018_1.m3u8$订阅源-1920x1080
东方卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1588472879_1818144718/wd_r4/dfl/dongfangwshd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=b92530997e9df844d8ff90071c412ce1&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d69348c370f40e3d50d3d87148478bee$订阅源-1920x1080
东方卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1588763278_-766408077/wd_r4/dfl/dongfangwshd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073738&ContentId=264104266&timezone=UTC&mtv_session=6b842c705e2cf7e9df14788ca8009ef5&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=36ed1abbb2ec038b2f2303e58aea07a1$订阅源-1920x1080
东方卫视,http://183.94.1.118:8801/tsfile/live/0107_1.m3u8$订阅源-1920x1080
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$订阅源-1920x1080
东方卫视,http://itms4.sdlk.vip:6721/hls/219/index.m3u8$订阅源-1920x1080
东方卫视,http://m.951688.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$订阅源-1920x1080
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8549&tk=2894ccdba8fc$订阅源-1280x720
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0442&tk=2894ccdba8fc$订阅源-1280x720
东南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=10943554111088989087$订阅源-1920x1080
东南卫视,http://113.57.111.4:1111/tsfile/live/1027_1.m3u8$订阅源-1920x1080
东南卫视,http://183.94.1.118:8801/tsfile/live/0137_1.m3u8$订阅源-1920x1080
东南卫视,http://itms4.sdlk.vip:6721/hls/220/index.m3u8$订阅源-1920x1080
东南卫视,http://m.951688.xyz:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$订阅源-1920x1080
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2481&tk=2894ccdba8fc$订阅源-1280x720
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2201&tk=2894ccdba8fc$订阅源-1280x720
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3052&tk=2894ccdba8fc$订阅源-1280x720
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2157&tk=2894ccdba8fc$订阅源-1280x720
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6394&tk=2894ccdba8fc$订阅源-1280x720
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4.flv$订阅源-0x0
甘肃卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1590536221_1219061924/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073740&ContentId=531261933&timezone=UTC&mtv_session=c42270b736c7f7ad784d63391d3520bc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9de29b7faceedf77d9b5796d2c8448a3$订阅源-1920x1080
甘肃卫视,http://itms4.sdlk.vip:6721/hls/221/index.m3u8$订阅源-1920x1080
甘肃卫视,http://61.173.144.157:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
甘肃卫视,http://61.173.144.157:9901/tsfile/live/0113_1.m3u8$订阅源-1920x1080
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9209&tk=2894ccdba8fc$订阅源-1280x720
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2329&tk=2894ccdba8fc$订阅源-1280x720
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8847&tk=2894ccdba8fc$订阅源-1280x720
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8477&tk=2894ccdba8fc$订阅源-1280x720
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7670&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://itms4.sdlk.vip:6721/hls/223/index.m3u8$订阅源-1920x1080
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$订阅源-1920x1080
广西卫视,http://61.173.144.157:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
广西卫视,http://61.173.144.157:9901/tsfile/live/0118_1.m3u8$订阅源-1920x1080
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8577&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2739&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7850&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0543&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6619&tk=2894ccdba8fc$订阅源-1280x720
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0651&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://113.57.111.4:1111/tsfile/live/1029_1.m3u8$订阅源-1920x1080
贵州卫视,http://itms4.sdlk.vip:6721/hls/224/index.m3u8$订阅源-1920x1080
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7095&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5109&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6543&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4844&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0556&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8530&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3068&tk=2894ccdba8fc$订阅源-1280x720
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2153&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8$订阅源-1920x1080
海南卫视,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw1594363320_-990671769/envivo_x/SD/lvyou/711/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073744&ContentId=531262161&timezone=UTC&mtv_session=b55d04e0b5c7e772923fd49422a408a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=97ea95aaf536edf9a57ca0219cadc011$订阅源-1920x1080
海南卫视,http://itms4.sdlk.vip:6721/hls/225/index.m3u8$订阅源-1920x1080
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2076&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3589&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2084&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8465&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9454&tk=2894ccdba8fc$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0384&tk=97475bb89d45$订阅源-1280x720
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0573&tk=e503191f8e20$订阅源-1280x720
河北卫视,http://itms4.sdlk.vip:6721/hls/254/index.m3u8$订阅源-1920x1080
河北卫视,http://61.173.144.157:9901/tsfile/live/0117_1.m3u8$订阅源-1920x1080
